player_id,competition,season,matches_played,name,name_clean,age,position,position_full,grouped_position,position_list,position_full_list,grouped_position_list,primary_position,primary_position_full,primary_grouped_position,team_name,pass_xt_total,pass_xt_count,dribble_xt_total,dribble_xt_count,pass_xt_per90,dribble_xt_per90,total_xt,total_xt_per90,market_value_eur_m
382241,Premier League,2024/2025,13,Igor Julio,Igor Julio,27,Sub,Substitute,Substitute,DC|DL,Centre-Back|Left Back,Centre-Back|Left Defender,DC,Centre-Back,Centre-Back,Brighton,0.5336984982401777,645.0,0.013780525883669719,5.0,0.04105373063385982,0.0010600404525899785,0.5474790241238474,0.0421137710864498,22.0
382261,Champions League,2024/2025,7,Bruno Duarte,Bruno Duarte,29,Sub,Substitute,Substitute,Sub,Substitute,Substitute,Sub,Substitute,Substitute,FK Crvena Zvezda,0.08402343342583145,32.0,-0.0069113448672306855,1.0,0.012003347632261635,-0.000987334981032955,0.07711208855860076,0.011016012651228679,
382270,Serie A,2024/2025,1,Giuseppe Ciocci,Giuseppe Ciocci,23,Sub,Substitute,Substitute,Sub,Substitute,Substitute,Sub,Substitute,Substitute,Cagliari,4.240158235219952e-05,1.0,0.0,0.0,4.240158235219952e-05,0.0,4.240158235219952e-05,4.240158235219952e-05,0.1
382363,Premier League,2024/2025,35,Cameron Archer,Cameron Archer,23,Sub,Substitute,Substitute,FW,Striker,Striker,FW,Striker,Striker,Southampton,0.29936686531259304,207.0,-0.02198278605782355,15.0,0.008553339008931229,-0.0006280796016521014,0.2773840792547695,0.007925259407279128,12.0
382368,Champions League,2024/2025,10,Adam Idah,Adam Idah,24,Sub,Substitute,Substitute,FW,Striker,Striker,FW,Striker,Striker,Celtic,0.009818923023894885,44.0,-0.0033234020556534545,2.0,0.0009818923023894885,-0.00033234020556534543,0.00649552096824143,0.000649552096824143,
382492,LaLiga,2024/2025,6,Tanguy Nianzou,Tanguy Nianzou,23,DC,Centre-Back,Centre-Back,DC,Centre-Back,Centre-Back,DC,Centre-Back,Centre-Back,Sevilla,0.12874034403555687,278.0,-6.582416320696956e-05,3.0,0.021456724005926145,-1.0970693867828259e-05,0.1286745198723499,0.021445753312058318,1.5
382556,Champions League,2024/2025,8,Joey Veerman,Joey Veerman,26,Sub,Substitute,Substitute,DMC|MC,Defensive Midfielder|Central Midfielder,Defensive Midfielder|Central Midfielder,DMC,Defensive Midfielder,Defensive Midfielder,PSV Eindhoven,0.923698829707682,295.0,-0.00045762277982439384,2.0,0.11546235371346025,-5.720284747804923e-05,0.9232412069278576,0.1154051508659822,
382564,Premier League,2024/2025,19,Crysencio Summerville,Crysencio Summerville,23,AMC,Attacking Midfielder,Attacking Midfielder,AML|AMR,Left Attacking Midfielder|Right Attacking Midfielder,Left Winger|Right Winger,AMR,Right Attacking Midfielder,Right Winger,West Ham,0.6789294800771712,188.0,-0.07352213722792941,13.0,0.03573313053037743,-0.0038695861698910218,0.6054073428492418,0.03186354436048641,22.0
382587,Europa League,2024/2025,7,Evann Guessand,Evann Guessand,24,AMC,Attacking Midfielder,Attacking Midfielder,AMC|AMR|FW,Attacking Midfielder|Right Attacking Midfielder|Striker,Attacking Midfielder|Right Winger|Striker,FW,Striker,Striker,Nice,0.20973145602152432,69.0,-0.013818523015981798,10.0,0.029961636574503476,-0.0019740747165688283,0.19591293300554252,0.027987561857934645,
382587,Ligue 1,2024/2025,33,Evann Guessand,Evann Guessand,24,AMC,Attacking Midfielder,Attacking Midfielder,AMC|AMR|FW,Attacking Midfielder|Right Attacking Midfielder|Striker,Attacking Midfielder|Right Winger|Striker,FW,Striker,Striker,Nice,2.1796632350379586,424.0,-0.16254938125213814,49.0,0.06605040106175632,-0.004925738825822368,2.0171138537858204,0.06112466223593395,25.0
382631,Champions League,2024/2025,5,Rodrigo Riquelme,Rodrigo Riquelme,25,Sub,Substitute,Substitute,DL|DML|ML,Left Back|Left Defensive Midfielder|Left Midfielder,Left Defender|Defensive Midfielder|Central Midfielder,ML,Left Midfielder,Central Midfielder,Atletico Madrid,0.24915641525492244,63.0,-0.050347409941823774,2.0,0.049831283050984485,-0.010069481988364755,0.19880900531309867,0.039761801062619735,
382631,LaLiga,2024/2025,16,Rodrigo Riquelme,Rodrigo Riquelme,25,Sub,Substitute,Substitute,DL|DML|ML,Left Back|Left Defensive Midfielder|Left Midfielder,Left Defender|Defensive Midfielder|Central Midfielder,ML,Left Midfielder,Central Midfielder,Atletico Madrid,0.7241629338311125,207.0,0.023011177212042298,6.0,0.04526018336444453,0.0014381985757526436,0.7471741110431548,0.046698381940197174,12.0
382637,Serie A,2024/2025,31,Antonino Gallo,Antonino Gallo,25,DL,Left Back,Left Defender,DL,Left Back,Left Defender,DL,Left Back,Left Defender,Lecce,3.666439738350051,816.0,0.05806417273898127,13.0,0.11827224962419519,0.0018730378302897184,3.724503911089032,0.12014528745448491,4.3
382797,Bundesliga,2024/2025,32,Oladapo Afolayan,Oladapo Afolayan,27,AMC,Attacking Midfielder,Attacking Midfielder,AMC,Attacking Midfielder,Attacking Midfielder,AMC,Attacking Midfielder,Attacking Midfielder,St. Pauli,1.8498651512181437,325.0,-0.1395583297869804,49.0,0.05780828597556699,-0.004361197805843138,1.7103068214311632,0.05344708816972385,4.0
382937,Europa League,2024/2025,7,Raz Shlomo,Raz Shlomo,25,DC,Centre-Back,Centre-Back,DC,Centre-Back,Centre-Back,DC,Centre-Back,Centre-Back,Maccabi Tel Aviv,0.3549969614337663,340.0,0.0263155154336848,3.0,0.05071385163339519,0.0037593593476692574,0.3813124768674511,0.054473210981064446,
383091,LaLiga,2024/2025,11,Cenk Özkacar,Cenk Özkacar,24,Sub,Substitute,Substitute,DC,Centre-Back,Centre-Back,DC,Centre-Back,Centre-Back,Real Valladolid,0.19497325994346154,326.0,0.0,0.0,0.01772484181304196,0.0,0.19497325994346154,0.01772484181304196,1.2
383094,LaLiga,2024/2025,31,Dominik Greif,Dominik Greif,28,GK,Goalkeeper,Goalkeeper,GK,Goalkeeper,Goalkeeper,GK,Goalkeeper,Goalkeeper,Mallorca,0.7328734914319179,593.0,0.03083427817138337,2.0,0.023641080368771546,0.0009946541345607538,0.7637077696033013,0.024635734503332302,6.0
383098,Europa League,2024/2025,6,Elvis Stuglis,Elvis Stuglis,32,Sub,Substitute,Substitute,Sub,Substitute,Substitute,Sub,Substitute,Substitute,RFS,0.06962457235025689,42.0,0.0,0.0,0.01160409539170948,0.0,0.06962457235025689,0.01160409539170948,
383100,Europa League,2024/2025,6,Bahlul Mustafazada,Bahlul Mustafazada,28,DC,Centre-Back,Centre-Back,DC,Centre-Back,Centre-Back,DC,Centre-Back,Centre-Back,Qarabag FK,0.1144971973786503,164.0,0.0,0.0,0.01908286622977505,0.0,0.1144971973786503,0.01908286622977505,
383110,Europa League,2024/2025,12,Lukás Kalvach,Lukás Kalvach,29,MC,Central Midfielder,Central Midfielder,DMC|MC,Defensive Midfielder|Central Midfielder,Defensive Midfielder|Central Midfielder,MC,Central Midfielder,Central Midfielder,Viktoria Plzen,1.3497277237808487,337.0,-0.00033773951254032365,1.0,0.11247731031507073,-2.8144959378360304e-05,1.3493899842683084,0.11244916535569237,
383277,Serie A,2024/2025,10,Marco Sala,Marco Sala,26,Sub,Substitute,Substitute,Sub,Substitute,Substitute,Sub,Substitute,Substitute,Como,0.3353334744096564,151.0,0.0,1.0,0.03353334744096564,0.0,0.3353334744096564,0.03353334744096564,0.9
383278,Champions League,2024/2025,9,Marco Carnesecchi,Marco Carnesecchi,25,GK,Goalkeeper,Goalkeeper,GK,Goalkeeper,Goalkeeper,GK,Goalkeeper,Goalkeeper,Atalanta,0.09639493384226269,146.0,0.0,0.0,0.010710548204695854,0.0,0.09639493384226269,0.010710548204695854,
383278,Serie A,2024/2025,34,Marco Carnesecchi,Marco Carnesecchi,25,GK,Goalkeeper,Goalkeeper,GK,Goalkeeper,Goalkeeper,GK,Goalkeeper,Goalkeeper,Atalanta,0.31012757349496284,686.0,0.0,0.0,0.009121399220440083,0.0,0.31012757349496284,0.009121399220440083,25.0
383560,Europa League,2024/2025,10,Sven Mijnans,Sven Mijnans,25,AMC,Attacking Midfielder,Attacking Midfielder,AMC,Attacking Midfielder,Attacking Midfielder,AMC,Attacking Midfielder,Attacking Midfielder,AZ Alkmaar,0.8688858652623819,284.0,0.014784085171468436,7.0,0.08688858652623818,0.0014784085171468436,0.8836699504338503,0.08836699504338504,
383585,Serie A,2024/2025,31,Sebastian Walukiewicz,Sebastian Walukiewicz,25,Sub,Substitute,Substitute,DC|DR,Centre-Back|Right Back,Centre-Back|Right Defender,DC,Centre-Back,Centre-Back,Torino,1.3951259831000018,813.0,-0.011936846723597329,6.0,0.0450040639709678,-0.0003850595717289461,1.3831891363764044,0.044619004399238854,4.5
383616,Europa League,2024/2025,4,Oliver Edvardsen,Oliver Edvardsen,26,DML,Left Defensive Midfielder,Defensive Midfielder,DML,Left Defensive Midfielder,Defensive Midfielder,DML,Left Defensive Midfielder,Defensive Midfielder,Ajax,0.1697264177715884,62.0,-0.09419387988580707,4.0,0.0424316044428971,-0.02354846997145177,0.07553253788578132,0.01888313447144533,
383685,Europa League,2024/2025,6,Lukás Provod,Lukás Provod,28,AMC,Attacking Midfielder,Attacking Midfielder,AMC,Attacking Midfielder,Attacking Midfielder,AMC,Attacking Midfielder,Attacking Midfielder,Slavia Prague,1.3782794205231963,173.0,0.006336463800518504,4.0,0.22971323675386604,0.0010560773000864174,1.3846158843237149,0.23076931405395248,
383688,Europa League,2024/2025,3,Majeed Ashimeru,Majeed Ashimeru,27,Sub,Substitute,Substitute,Sub,Substitute,Substitute,Sub,Substitute,Substitute,Anderlecht,0.26192014523314827,61.0,-0.00819787999962077,2.0,0.08730671507771609,-0.0027326266665402567,0.2537222652335275,0.08457408841117582,
383689,Champions League,2024/2025,2,Philipp Köhn,Philipp Köhn,27,GK,Goalkeeper,Goalkeeper,GK,Goalkeeper,Goalkeeper,GK,Goalkeeper,Goalkeeper,Monaco,0.00962261470737474,24.0,0.0,0.0,0.00481130735368737,0.0,0.00962261470737474,0.00481130735368737,
383689,Ligue 1,2024/2025,19,Philipp Köhn,Philipp Köhn,27,GK,Goalkeeper,Goalkeeper,GK,Goalkeeper,Goalkeeper,GK,Goalkeeper,Goalkeeper,Monaco,0.14806160493482767,338.0,0.0,0.0,0.007792716049201456,0.0,0.14806160493482767,0.007792716049201456,5.0
383691,Europa League,2024/2025,2,Carlos Cuesta,Carlos Cuesta,26,DR,Right Back,Right Defender,DR,Right Back,Right Defender,DR,Right Back,Right Defender,Galatasaray,0.06311152113411066,85.0,0.0,0.0,0.03155576056705533,0.0,0.06311152113411066,0.03155576056705533,
383798,Ligue 1,2024/2025,2,Mohamed Daramy,Mohamed Daramy,23,Sub,Substitute,Substitute,FW|FWL,Striker|Left Winger,Striker|Left Winger,FWL,Left Winger,Left Winger,Reims,0.05978699018856655,4.0,0.0,0.0,0.029893495094283275,0.0,0.05978699018856655,0.029893495094283275,4.0
383816,Ligue 1,2024/2025,26,Mousa Al Ta'mari,Mousa Al Ta'mari,28,FWR,Right Winger,Right Winger,AML|AMR|FW,Left Attacking Midfielder|Right Attacking Midfielder|Striker,Left Winger|Right Winger|Striker,AMR,Right Attacking Midfielder,Right Winger,Rennes,1.039587269279886,343.0,-0.21068805786612582,30.0,0.03998412574153408,-0.00810338684100484,0.8288992114137601,0.03188073890052923,6.0
383833,Champions League,2024/2025,5,Danylo Ihnatenko,Danylo Ihnatenko,28,Sub,Substitute,Substitute,MC,Central Midfielder,Central Midfielder,MC,Central Midfielder,Central Midfielder,Slovan Bratislava,0.07007405291651178,111.0,0.0,0.0,0.014014810583302357,0.0,0.07007405291651178,0.014014810583302357,
383847,Bundesliga,2024/2025,32,Romano Schmid,Romano Schmid,25,MC,Central Midfielder,Central Midfielder,AMC|FW|MC,Attacking Midfielder|Striker|Central Midfielder,Attacking Midfielder|Striker|Central Midfielder,MC,Central Midfielder,Central Midfielder,Werder Bremen,6.060611448898491,1234.0,-0.1176082253781126,45.0,0.18939410777807783,-0.0036752570430660185,5.943003223520378,0.18571885073501182,17.0
383855,Champions League,2024/2025,10,Jonathan David,Jonathan David,25,FW,Striker,Striker,FW,Striker,Striker,FW,Striker,Striker,Lille,0.23805800573629676,183.0,-0.05298364884281961,8.0,0.023805800573629677,-0.005298364884281961,0.18507435689347715,0.018507435689347713,
383855,Ligue 1,2024/2025,32,Jonathan David,Jonathan David,25,FW,Striker,Striker,FW,Striker,Striker,FW,Striker,Striker,Lille,1.3301561277213128,564.0,-0.2551179108196561,20.0,0.041567378991291024,-0.007972434713114254,1.0750382169016566,0.03359494427817677,45.0
383857,Bundesliga,2024/2025,22,Cédric Zesiger,Cédric Zesiger,27,DC,Centre-Back,Centre-Back,DC,Centre-Back,Centre-Back,DC,Centre-Back,Centre-Back,Augsburg,1.2398655387099775,623.0,-0.011502040800501937,4.0,0.05635752448681716,-0.0005228200363864517,1.2283634979094755,0.055834704450430706,7.0
383862,Champions League,2024/2025,8,David Strelec,David Strelec,24,FW,Striker,Striker,FW,Striker,Striker,FW,Striker,Striker,Slovan Bratislava,0.1185555620026845,122.0,-0.06057120840332224,4.0,0.014819445250335562,-0.00757140105041528,0.05798435359936226,0.007248044199920282,
383864,Champions League,2024/2025,7,Strahinja Pavlovic,Strahinja Pavlovic,24,DC,Centre-Back,Centre-Back,DC,Centre-Back,Centre-Back,DC,Centre-Back,Centre-Back,AC Milan,0.30468113186184587,338.0,0.004642133757481809,1.0,0.043525875980263695,0.0006631619653545441,0.30932326561932766,0.04418903794561824,
383864,Serie A,2024/2025,24,Strahinja Pavlovic,Strahinja Pavlovic,24,DC,Centre-Back,Centre-Back,DC,Centre-Back,Centre-Back,DC,Centre-Back,Centre-Back,AC Milan,1.1768696999629062,1167.0,0.003479127851287505,4.0,0.04903623749845443,0.0001449636604703127,1.1803488278141938,0.04918120115892474,18.0
383924,LaLiga,2024/2025,32,Raúl García,Raúl García,24,Sub,Substitute,Substitute,FW,Striker,Striker,FW,Striker,Striker,Osasuna,0.11584574116461169,118.0,-0.17467134589319883,12.0,0.0036201794113941152,-0.005458479559162463,-0.05882560472858714,-0.001838300147768348,3.0
383956,Europa League,2024/2025,11,Joshua Zirkzee,Joshua Zirkzee,24,Sub,Substitute,Substitute,FW,Striker,Striker,FW,Striker,Striker,Manchester United,0.26537175640053323,111.0,-0.016003561027275428,7.0,0.024124705127321202,-0.0014548691842977662,0.2493681953732578,0.022669835943023436,
383956,Premier League,2024/2025,32,Joshua Zirkzee,Joshua Zirkzee,24,Sub,Substitute,Substitute,FW,Striker,Striker,FW,Striker,Striker,Manchester United,0.575380165641987,293.0,-0.10675824552358039,11.0,0.017980630176312094,-0.003336195172611887,0.46862192011840664,0.014644435003700208,30.0
384000,Bundesliga,2024/2025,19,Victor Boniface,Victor Boniface,24,FW,Striker,Striker,FW,Striker,Striker,FW,Striker,Striker,Bayer Leverkusen,0.40461636051335786,174.0,0.045653985653431824,15.0,0.021295597921755678,0.002402841350180622,0.4502703461667897,0.023698439271936298,40.0
384000,Champions League,2024/2025,4,Victor Boniface,Victor Boniface,24,FW,Striker,Striker,FW,Striker,Striker,FW,Striker,Striker,Bayer Leverkusen,0.18408239452059022,39.0,0.0049047488379667745,6.0,0.046020598630147555,0.0012261872094916936,0.18898714335855699,0.047246785839639246,
384005,Ligue 1,2024/2025,33,Arnaud Kalimuendo,Arnaud Kalimuendo,23,FW,Striker,Striker,FW,Striker,Striker,FW,Striker,Striker,Rennes,0.856221436467457,479.0,0.006508038431206301,21.0,0.025946104135377485,0.00019721328579413034,0.8627294748986633,0.026143317421171614,22.0
384061,Premier League,2024/2025,34,Taylor Harwood-Bellis,Taylor Harwood-Bellis,23,DC,Centre-Back,Centre-Back,DC,Centre-Back,Centre-Back,DC,Centre-Back,Centre-Back,Southampton,1.770878930746354,1885.0,-0.0022161136716059775,3.0,0.05208467443371629,-6.517981387076404e-05,1.768662817074748,0.05201949461984553,22.0
384064,Europa League,2024/2025,12,Troy Parrott,Troy Parrott,23,FW,Striker,Striker,FW,Striker,Striker,FW,Striker,Striker,AZ Alkmaar,0.7866314707258786,161.0,-0.09798558798478624,8.0,0.06555262256048988,-0.008165465665398853,0.6886458827410924,0.05738715689509103,
384065,Champions League,2024/2025,3,Folarin Balogun,Folarin Balogun,24,FW,Striker,Striker,FW,Striker,Striker,FW,Striker,Striker,Monaco,0.05059123853823088,23.0,-0.000439181671112808,3.0,0.016863746179410295,-0.000146393890370936,0.05015205686711807,0.016717352289039356,
384065,Ligue 1,2024/2025,13,Folarin Balogun,Folarin Balogun,24,FW,Striker,Striker,FW,Striker,Striker,FW,Striker,Striker,Monaco,0.2228929029395903,86.0,-0.02693247840752737,4.0,0.017145607918430023,-0.002071729108271336,0.19596042453206292,0.015073878810158686,18.0
384133,Serie A,2024/2025,22,Tino Anjorin,Tino Anjorin,23,Sub,Substitute,Substitute,MC,Central Midfielder,Central Midfielder,MC,Central Midfielder,Central Midfielder,Empoli,0.9350971401615957,353.0,0.049874922483370776,16.0,0.04250441546189072,0.002267041931062308,0.9849720626449665,0.044771457392953025,6.0
384134,Champions League,2024/2025,10,Ian Maatsen,Ian Maatsen,23,Sub,Substitute,Substitute,DL,Left Back,Left Defender,DL,Left Back,Left Defender,Aston Villa,0.5495476655239327,191.0,-0.015117965393558485,6.0,0.05495476655239327,-0.0015117965393558485,0.5344297001303743,0.053442970013037425,
384134,Premier League,2024/2025,29,Ian Maatsen,Ian Maatsen,23,Sub,Substitute,Substitute,DL,Left Back,Left Defender,DL,Left Back,Left Defender,Aston Villa,1.92405682963338,603.0,-0.019439907829161517,13.0,0.06634678722873724,-0.0006703416492814317,1.9046169218042184,0.0656764455794558,28.0
384368,LaLiga,2024/2025,17,Mateu Morey,Mateu Morey,25,DR,Right Back,Right Defender,DR,Right Back,Right Defender,DR,Right Back,Right Defender,Mallorca,0.37935948670344066,303.0,-0.012077422002027344,9.0,0.022315263923731805,-0.0007104365883545497,0.36728206470141334,0.021604827335377254,0.8
384430,Premier League,2024/2025,31,Evanilson,Evanilson,25,FW,Striker,Striker,FW,Striker,Striker,FW,Striker,Striker,Bournemouth,0.4314430112615074,245.0,0.062233783326260415,7.0,0.013917516492306692,0.0020075413976213038,0.4936767945877678,0.015925057889927995,35.0
384516,Champions League,2024/2025,4,Odilon Kossounou,Odilon Kossounou,24,DC,Centre-Back,Centre-Back,DC|DR,Centre-Back|Right Back,Centre-Back|Right Defender,DC,Centre-Back,Centre-Back,Atalanta,0.1376425332580614,115.0,0.001320622293039871,3.0,0.03441063331451535,0.00033015557325996776,0.13896315555110125,0.03474078888777531,
384516,Serie A,2024/2025,18,Odilon Kossounou,Odilon Kossounou,24,DC,Centre-Back,Centre-Back,DC|DR,Centre-Back|Right Back,Centre-Back|Right Defender,DC,Centre-Back,Centre-Back,Atalanta,0.5594357758145915,600.0,-0.04154281845547708,5.0,0.03107976532303286,-0.0023079343586376155,0.5178929573591144,0.028771830964395246,25.0
384566,Europa League,2024/2025,6,Víctor Gómez,Víctor Gómez,25,DR,Right Back,Right Defender,DR,Right Back,Right Defender,DR,Right Back,Right Defender,Braga,0.7374529956720457,194.0,0.000974329780028958,1.0,0.12290883261200762,0.000162388296671493,0.7384273254520747,0.12307122090867911,
384574,Champions League,2024/2025,9,Gernot Trauner,Gernot Trauner,33,Sub,Substitute,Substitute,DC,Centre-Back,Centre-Back,DC,Centre-Back,Centre-Back,Feyenoord,0.3587369330394512,404.0,0.03500882777152517,2.0,0.03985965922660569,0.0038898697523916856,0.39374576081097634,0.04374952897899737,
384577,Serie A,2024/2025,36,Sandi Lovric,Sandi Lovric,27,AMC,Attacking Midfielder,Attacking Midfielder,MC,Central Midfielder,Central Midfielder,MC,Central Midfielder,Central Midfielder,Udinese,1.905475106835095,728.0,-0.03787715865446227,21.0,0.052929864078752636,-0.0010521432959572853,1.8675979481806328,0.05187772078279536,8.5
384578,LaLiga,2024/2025,24,Selim Amallah,Selim Amallah,28,MC,Central Midfielder,Central Midfielder,AMC|MC,Attacking Midfielder|Central Midfielder,Attacking Midfielder|Central Midfielder,MC,Central Midfielder,Central Midfielder,Real Valladolid,0.6167549871087057,313.0,-0.01921096591316405,34.0,0.025698124462862737,-0.0008004569130485021,0.5975440211955416,0.024897667549814234,1.6
384711,Champions League,2024/2025,8,Ronald Araújo,Ronald Araújo,26,DC,Centre-Back,Centre-Back,DC|DR,Centre-Back|Right Back,Centre-Back|Right Defender,DC,Centre-Back,Centre-Back,Barcelona,0.14280701558207015,342.0,0.00047653109364289995,1.0,0.01785087694775877,5.9566386705362493e-05,0.14328354667571305,0.01791044333446413,
384711,LaLiga,2024/2025,13,Ronald Araújo,Ronald Araújo,26,DC,Centre-Back,Centre-Back,DC|DR,Centre-Back|Right Back,Centre-Back|Right Defender,DC,Centre-Back,Centre-Back,Barcelona,0.5618209894238824,654.0,0.0,0.0,0.04321699918645249,0.0,0.5618209894238824,0.04321699918645249,35.0
384863,Champions League,2024/2025,6,Liam Scales,Liam Scales,26,Sub,Substitute,Substitute,DC,Centre-Back,Centre-Back,DC,Centre-Back,Centre-Back,Celtic,0.18086274370559746,245.0,0.0013715093863805924,1.0,0.030143790617599576,0.00022858489773009872,0.18223425309197805,0.030372375515329675,
384887,Champions League,2024/2025,17,Vitinha,Vitinha,25,MC,Central Midfielder,Central Midfielder,AMC|MC,Attacking Midfielder|Central Midfielder,Attacking Midfielder|Central Midfielder,MC,Central Midfielder,Central Midfielder,Paris Saint-Germain,1.8407614124380787,1299.0,-0.012111771521663154,23.0,0.10828008308459286,-0.0007124571483331267,1.8286496409164155,0.10756762593625974,
384887,Ligue 1,2024/2025,29,Vitinha,Vitinha,25,MC,Central Midfielder,Central Midfielder,AMC|MC,Attacking Midfielder|Central Midfielder,Attacking Midfielder|Central Midfielder,MC,Central Midfielder,Central Midfielder,Paris Saint-Germain,3.101830485773454,2232.0,0.0794600545683758,27.0,0.10695967192322255,0.0027400018816681315,3.1812905403418297,0.10969967380489068,80.0
384888,Champions League,2024/2025,8,Daniel Bragança,Daniel Bragança,26,Sub,Substitute,Substitute,MC,Central Midfielder,Central Midfielder,MC,Central Midfielder,Central Midfielder,Sporting CP,0.1945633988178391,134.0,-0.009283585796056709,1.0,0.024320424852229888,-0.0011604482245070886,0.1852798130217824,0.0231599766277228,
385080,Bundesliga,2024/2025,30,Marco GrÃƒÂ¼ll,Marco Grüll,27,FW,Striker,Striker,FW,Striker,Striker,FW,Striker,Striker,Werder Bremen,0.6763864211781794,252.0,0.09226092003922708,13.0,0.022546214039272646,0.003075364001307569,0.7686473412174064,0.025621578040580215,4.0
386134,Europa League,2024/2025,2,Brandon Austin,Brandon Austin,26,Sub,Substitute,Substitute,Sub,Substitute,Substitute,Sub,Substitute,Substitute,Tottenham,0.007618678445216784,38.0,0.0,0.0,0.003809339222608392,0.0,0.007618678445216784,0.003809339222608392,
386134,Premier League,2024/2025,1,Brandon Austin,Brandon Austin,26,Sub,Substitute,Substitute,Sub,Substitute,Substitute,Sub,Substitute,Substitute,Tottenham,0.010546324204846512,17.0,0.0,0.0,0.010546324204846512,0.0,0.010546324204846512,0.010546324204846512,0.6
386153,Europa League,2024/2025,12,Rayan Cherki,Rayan Cherki,21,AMR,Right Attacking Midfielder,Right Winger,AMC|AMR|FW|FWL|FWR|MR,Attacking Midfielder|Right Attacking Midfielder|Striker|Left Winger|Right Winger|Right Midfielder,Attacking Midfielder|Right Winger|Striker|Left Winger|Central Midfielder,AMC,Attacking Midfielder,Attacking Midfielder,Lyon,2.7035091185015347,465.0,0.16661597092741479,34.0,0.22529242654179457,0.013884664243951232,2.8701250894289494,0.23917709078574578,
386153,Ligue 1,2024/2025,30,Rayan Cherki,Rayan Cherki,21,AMR,Right Attacking Midfielder,Right Winger,AMC|AMR|FW|FWL|FWR|MR,Attacking Midfielder|Right Attacking Midfielder|Striker|Left Winger|Right Winger|Right Midfielder,Attacking Midfielder|Right Winger|Striker|Left Winger|Central Midfielder,AMC,Attacking Midfielder,Attacking Midfielder,Lyon,5.640584401337687,1053.0,-0.05727772182936873,53.0,0.18801948004458957,-0.001909257394312291,5.583306679508318,0.18611022265027727,45.0
386211,Serie A,2024/2025,30,Stefano Turati,Stefano Turati,23,Sub,Substitute,Substitute,GK,Goalkeeper,Goalkeeper,GK,Goalkeeper,Goalkeeper,Monza,0.6830622300467226,675.0,0.0,0.0,0.02276874100155742,0.0,0.6830622300467226,0.02276874100155742,6.5
386230,LaLiga,2024/2025,36,Jorge de Frutos,Jorge de Frutos,28,FW,Striker,Striker,AMR|FWR|ML|MR,Right Attacking Midfielder|Right Winger|Left Midfielder|Right Midfielder,Right Winger|Central Midfielder,MR,Right Midfielder,Central Midfielder,Rayo Vallecano,1.994729708800431,459.0,-0.1848224279979801,33.0,0.05540915857778975,-0.005133956333277225,1.809907280802451,0.050275202244512526,4.0
386261,LaLiga,2024/2025,6,Dani Cárdenas,Dani Cárdenas,28,Sub,Substitute,Substitute,GK,Goalkeeper,Goalkeeper,GK,Goalkeeper,Goalkeeper,Rayo Vallecano,0.09250364107211724,69.0,0.0,0.0,0.01541727351201954,0.0,0.09250364107211724,0.01541727351201954,1.8
386262,Bundesliga,2024/2025,12,Niels Nkounkou,Niels Nkounkou,24,Sub,Substitute,Substitute,DL|DML,Left Back|Left Defensive Midfielder,Left Defender|Defensive Midfielder,DML,Left Defensive Midfielder,Defensive Midfielder,Eintracht Frankfurt,0.8078454851676682,163.0,0.004975343958037088,7.0,0.06732045709730568,0.00041461199650309066,0.8128208291257053,0.06773506909380878,3.5
386262,Europa League,2024/2025,8,Niels Nkounkou,Niels Nkounkou,24,Sub,Substitute,Substitute,DL|DML,Left Back|Left Defensive Midfielder,Left Defender|Defensive Midfielder,DML,Left Defensive Midfielder,Defensive Midfielder,Eintracht Frankfurt,0.5941087965813298,189.0,0.0023066374972457084,2.0,0.07426359957266622,0.00028832968715571355,0.5964154340785754,0.07455192925982193,
386390,Champions League,2024/2025,10,Charles De Ketelaere,Charles De Ketelaere,24,AMC,Attacking Midfielder,Attacking Midfielder,AMC|FW,Attacking Midfielder|Striker,Attacking Midfielder|Striker,AMC,Attacking Midfielder,Attacking Midfielder,Atalanta,1.278680024738824,228.0,-0.01889763767161635,18.0,0.1278680024738824,-0.001889763767161635,1.2597823870672076,0.12597823870672076,
386390,Serie A,2024/2025,36,Charles De Ketelaere,Charles De Ketelaere,24,AMC,Attacking Midfielder,Attacking Midfielder,AMC|FW,Attacking Midfielder|Striker,Attacking Midfielder|Striker,AMC,Attacking Midfielder,Attacking Midfielder,Atalanta,3.4620077519338883,760.0,0.10512294158862837,43.0,0.09616688199816356,0.0029200817107952323,3.567130693522517,0.09908696370895881,35.0
386519,Champions League,2024/2025,8,Riccardo Calafiori,Riccardo Calafiori,23,DL,Left Back,Left Defender,DC|DL,Centre-Back|Left Back,Centre-Back|Left Defender,DC,Centre-Back,Centre-Back,Arsenal,0.5517369963015155,185.0,-0.007835678713505012,2.0,0.06896712453768944,-0.0009794598391881266,0.5439013175880105,0.06798766469850132,
386519,Premier League,2024/2025,19,Riccardo Calafiori,Riccardo Calafiori,23,DL,Left Back,Left Defender,DC|DL,Centre-Back|Left Back,Centre-Back|Left Defender,DC,Centre-Back,Centre-Back,Arsenal,0.7546501916884132,471.0,0.026182613272083835,9.0,0.03971843114149543,0.0013780322774780967,0.780832804960497,0.04109646341897353,35.0
